Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
0.824000	0.512890	0.038467	0.068214	0.022689	0.001000	0.001099	692.159812	38.912010
0.826000	0.512855	0.038464	0.068210	0.022709	0.001000	0.001097	691.368939	38.868186
0.828000	0.512820	0.038462	0.068205	0.022729	0.001000	0.001096	690.578569	38.824423
0.830000	0.512785	0.038459	0.068200	0.022749	0.001000	0.001094	689.788701	38.780719
0.832000	0.512750	0.038456	0.068196	0.022770	0.001000	0.001093	688.999335	38.737075
0.834000	0.512715	0.038454	0.068191	0.022790	0.001000	0.001091	688.210471	38.693491
0.836000	0.512680	0.038451	0.068186	0.022810	0.001000	0.001089	687.422110	38.649966
0.838000	0.512645	0.038448	0.068182	0.022830	0.001000	0.001088	686.634250	38.606501
0.840000	0.512609	0.038446	0.068177	0.022850	0.001000	0.001086	685.846893	38.563095
0.842000	0.512574	0.038443	0.068172	0.022870	0.001000	0.001085	685.060038	38.519748
0.844000	0.512538	0.038440	0.068168	0.022890	0.001000	0.001083	684.273685	38.476461
0.846000	0.512503	0.038438	0.068163	0.022910	0.001000	0.001081	683.487833	38.433233
0.848000	0.512467	0.038435	0.068158	0.022929	0.001000	0.001080	682.702484	38.390065
0.850000	0.512431	0.038432	0.068153	0.022949	0.001000	0.001078	681.917637	38.346955
0.852000	0.512395	0.038430	0.068149	0.022969	0.001000	0.001077	681.133291	38.303905
0.854000	0.512359	0.038427	0.068144	0.022989	0.001000	0.001075	680.349448	38.260913
0.856000	0.512323	0.038424	0.068139	0.023008	0.001000	0.001073	679.566106	38.217981
0.858000	0.512287	0.038422	0.068134	0.023028	0.001000	0.001072	678.783266	38.175108
0.860000	0.512250	0.038419	0.068129	0.023048	0.001000	0.001070	678.000927	38.132293
0.862000	0.512214	0.038416	0.068124	0.023067	0.001000	0.001069	677.219091	38.089537
0.864000	0.512178	0.038413	0.068120	0.023087	0.001000	0.001067	676.437756	38.046840
0.866000	0.512141	0.038411	0.068115	0.023106	0.001000	0.001066	675.656923	38.004202
0.868000	0.512104	0.038408	0.068110	0.023126	0.001000	0.001064	674.876591	37.961622
0.870000	0.512068	0.038405	0.068105	0.023145	0.001000	0.001062	674.096761	37.919101
0.872000	0.512031	0.038402	0.068100	0.023164	0.001000	0.001061	673.317432	37.876638
0.874000	0.511994	0.038400	0.068095	0.023184	0.001000	0.001059	672.538605	37.834234
0.876000	0.511957	0.038397	0.068090	0.023203	0.001000	0.001058	671.760279	37.791888
0.878000	0.511920	0.038394	0.068085	0.023222	0.001000	0.001056	670.982455	37.749600
0.880000	0.511883	0.038391	0.068080	0.023241	0.001000	0.001055	670.205132	37.707370
0.882000	0.511846	0.038388	0.068075	0.023261	0.001000	0.001053	669.428311	37.665199
0.884000	0.511808	0.038386	0.068071	0.023280	0.001000	0.001052	668.651991	37.623086
0.886000	0.511771	0.038383	0.068066	0.023299	0.001000	0.001050	667.876172	37.581030
0.888000	0.511733	0.038380	0.068061	0.023318	0.001000	0.001048	667.100854	37.539033
0.890000	0.511696	0.038377	0.068056	0.023337	0.001000	0.001047	666.326037	37.497094
0.892000	0.511658	0.038374	0.068051	0.023356	0.001000	0.001045	665.551722	37.455212
0.894000	0.511620	0.038372	0.068046	0.023375	0.001000	0.001044	664.777908	37.413388
0.896000	0.511583	0.038369	0.068040	0.023394	0.001000	0.001042	664.004595	37.371622
0.898000	0.511545	0.038366	0.068035	0.023412	0.001000	0.001041	663.231783	37.329913
0.900000	0.511507	0.038363	0.068030	0.023431	0.001000	0.001039	662.459472	37.288262
0.902000	0.511469	0.038360	0.068025	0.023450	0.001000	0.001038	661.687662	37.246668
0.904000	0.511430	0.038357	0.068020	0.023469	0.001000	0.001036	660.916352	37.205132
0.906000	0.511392	0.038354	0.068015	0.023487	0.001000	0.001035	660.145544	37.163653
0.908000	0.511354	0.038352	0.068010	0.023506	0.001000	0.001033	659.375237	37.122231
0.910000	0.511315	0.038349	0.068005	0.023525	0.001000	0.001032	658.605430	37.080867
0.912000	0.511277	0.038346	0.068000	0.023543	0.001000	0.001030	657.836125	37.039560
0.914000	0.511238	0.038343	0.067995	0.023562	0.001000	0.001029	657.067320	36.998309
0.916000	0.511199	0.038340	0.067990	0.023580	0.001000	0.001027	656.299015	36.957116
0.918000	0.511161	0.038337	0.067984	0.023599	0.001000	0.001026	655.531212	36.915979
0.920000	0.511122	0.038334	0.067979	0.023617	0.001000	0.001024	654.763909	36.874900
0.922000	0.511083	0.038331	0.067974	0.023636	0.001000	0.001023	653.997106	36.833877
0.924000	0.511044	0.038328	0.067969	0.023654	0.001000	0.001021	653.230805	36.792911
0.926000	0.511004	0.038325	0.067964	0.023672	0.001000	0.001020	652.465003	36.752001
0.928000	0.510965	0.038322	0.067958	0.023690	0.001000	0.001018	651.699702	36.711148
0.930000	0.510926	0.038319	0.067953	0.023709	0.001000	0.001017	650.934902	36.670351
0.932000	0.510886	0.038316	0.067948	0.023727	0.001000	0.001015	650.170602	36.629611
0.934000	0.510847	0.038314	0.067943	0.023745	0.001000	0.001014	649.406803	36.588927
0.936000	0.510807	0.038311	0.067937	0.023763	0.001000	0.001012	648.643503	36.548299
0.938000	0.510768	0.038308	0.067932	0.023781	0.001000	0.001011	647.880704	36.507728
0.940000	0.510728	0.038305	0.067927	0.023799	0.001000	0.001009	647.118406	36.467212
0.942000	0.510688	0.038302	0.067922	0.023817	0.001000	0.001008	646.356607	36.426753
0.944000	0.510648	0.038299	0.067916	0.023835	0.001000	0.001006	645.595309	36.386349
0.946000	0.510608	0.038296	0.067911	0.023853	0.001000	0.001005	644.834511	36.346002
0.948000	0.510568	0.038293	0.067906	0.023871	0.001000	0.001003	644.074213	36.305710
0.950000	0.510528	0.038290	0.067900	0.023889	0.001000	0.001002	643.314415	36.265474
0.952000	0.510487	0.038287	0.067895	0.023907	0.001000	0.001000	642.555117	36.225293
0.954000	0.510447	0.038284	0.067889	0.023924	0.001000	0.000999	641.796319	36.185168
0.956000	0.510407	0.038280	0.067884	0.023942	0.001000	0.000997	641.038021	36.145099
0.958000	0.510366	0.038277	0.067879	0.023960	0.001000	0.000996	640.280222	36.105085
0.960000	0.510325	0.038274	0.067873	0.023978	0.001000	0.000994	639.522924	36.065126
0.962000	0.510285	0.038271	0.067868	0.023995	0.001000	0.000993	638.766126	36.025222
0.964000	0.510244	0.038268	0.067862	0.024013	0.001000	0.000991	638.009827	35.985374
0.966000	0.510203	0.038265	0.067857	0.024030	0.001000	0.000990	637.254028	35.945581
0.968000	0.510162	0.038262	0.067852	0.024048	0.001000	0.000989	636.498729	35.905843
0.970000	0.510121	0.038259	0.067846	0.024065	0.001000	0.000987	635.743929	35.866159
0.972000	0.510080	0.038256	0.067841	0.024083	0.001000	0.000986	634.989629	35.826531
0.974000	0.510038	0.038253	0.067835	0.024100	0.001000	0.000984	634.235829	35.786957
0.976000	0.509997	0.038250	0.067830	0.024117	0.001000	0.000983	633.482528	35.747438
0.978000	0.509956	0.038247	0.067824	0.024135	0.001000	0.000981	632.729726	35.707974
0.980000	0.509914	0.038244	0.067819	0.024152	0.001000	0.000980	631.977425	35.668564
0.982000	0.509872	0.038240	0.067813	0.024169	0.001000	0.000978	631.225622	35.629209
0.984000	0.509831	0.038237	0.067807	0.024187	0.001000	0.000977	630.474319	35.589908
0.986000	0.509789	0.038234	0.067802	0.024204	0.001000	0.000975	629.723515	35.550662
0.988000	0.509747	0.038231	0.067796	0.024221	0.001000	0.000974	628.973211	35.511469
0.990000	0.509705	0.038228	0.067791	0.024238	0.001000	0.000973	628.223405	35.472331
0.992000	0.509663	0.038225	0.067785	0.024255	0.001000	0.000971	627.474099	35.433247
0.994000	0.509621	0.038222	0.067780	0.024272	0.001000	0.000970	626.725292	35.394217
0.996000	0.509579	0.038218	0.067774	0.024289	0.001000	0.000968	625.976985	35.355240
0.998000	0.509536	0.038215	0.067768	0.024306	0.001000	0.000967	625.229176	35.316318
1.000000	0.509494	0.038212	0.067763	0.024323	0.001000	0.000965	624.481867	35.277449
1.002000	0.509451	0.038209	0.067757	0.024340	0.001000	0.000964	623.735056	35.238634
1.004000	0.509409	0.038206	0.067751	0.024357	0.001000	0.000963	622.988744	35.199873
1.006000	0.509366	0.038202	0.067746	0.024373	0.001000	0.000961	622.242932	35.161165
1.008000	0.509323	0.038199	0.067740	0.024390	0.001000	0.000960	621.497618	35.122511
1.010000	0.509280	0.038196	0.067734	0.024407	0.001000	0.000958	620.752803	35.083910
1.012000	0.509238	0.038193	0.067729	0.024424	0.001000	0.000957	620.008487	35.045362
1.014000	0.509194	0.038190	0.067723	0.024440	0.001000	0.000956	619.264669	35.006867
1.016000	0.509151	0.038186	0.067717	0.024457	0.001000	0.000954	618.521351	34.968426
1.018000	0.509108	0.038183	0.067711	0.024473	0.001000	0.000953	617.778530	34.930037
1.020000	0.509065	0.038180	0.067706	0.024490	0.001000	0.000951	617.036209	34.891702
1.022000	0.509021	0.038177	0.067700	0.024507	0.001000	0.000950	616.294386	34.853419
1.024000	0.508978	0.038173	0.067694	0.024523	0.001000	0.000949	615.553062	34.815189
1.026000	0.508934	0.038170	0.067688	0.024539	0.001000	0.000947	614.812236	34.777012
1.028000	0.508891	0.038167	0.067682	0.024556	0.001000	0.000946	614.071909	34.738888
1.030000	0.508847	0.038164	0.067677	0.024572	0.001000	0.000944	613.332080	34.700816
1.032000	0.508803	0.038160	0.067671	0.024589	0.001000	0.000943	612.592749	34.662796
1.034000	0.508759	0.038157	0.067665	0.024605	0.001000	0.000942	611.853917	34.624829
1.036000	0.508715	0.038154	0.067659	0.024621	0.001000	0.000940	611.115583	34.586914
1.038000	0.508671	0.038150	0.067653	0.024637	0.001000	0.000939	610.377748	34.549051
1.040000	0.508627	0.038147	0.067647	0.024654	0.001000	0.000937	609.640410	34.511241
1.042000	0.508583	0.038144	0.067642	0.024670	0.001000	0.000936	608.903571	34.473482
1.044000	0.508538	0.038140	0.067636	0.024686	0.001000	0.000935	608.167230	34.435776
1.046000	0.508494	0.038137	0.067630	0.024702	0.001000	0.000933	607.431386	34.398121
1.048000	0.508449	0.038134	0.067624	0.024718	0.001000	0.000932	606.696041	34.360518
1.050000	0.508405	0.038130	0.067618	0.024734	0.001000	0.000931	605.961194	34.322967
1.052000	0.508360	0.038127	0.067612	0.024750	0.001000	0.000929	605.226845	34.285468
1.054000	0.508315	0.038124	0.067606	0.024766	0.001000	0.000928	604.492994	34.248020
1.056000	0.508270	0.038120	0.067600	0.024782	0.001000	0.000926	603.759640	34.210624
1.058000	0.508225	0.038117	0.067594	0.024798	0.001000	0.000925	603.026785	34.173279
1.060000	0.508180	0.038114	0.067588	0.024813	0.001000	0.000924	602.294427	34.135985
1.062000	0.508135	0.038110	0.067582	0.024829	0.001000	0.000922	601.562567	34.098742
1.064000	0.508090	0.038107	0.067576	0.024845	0.001000	0.000921	600.831204	34.061551
1.066000	0.508044	0.038103	0.067570	0.024861	0.001000	0.000920	600.100339	34.024411
